reservation_id,user_id,room_id,check_in,check_out,nights,guests,booking_date,booking_channel,status,price_per_night,total_price
1157,535,116,2023-07-31,2023-08-02,2,1,2023-06-01,agency,confirmed,68.04,136.08
1275,636,117,2023-07-31,2023-08-03,3,2,2023-06-14,web,confirmed,169.93,509.79
1405,322,118,2023-07-31,2023-08-03,3,3,2023-06-13,mobile_app,confirmed,102.98,308.93
1339,291,120,2023-07-31,2023-08-04,4,3,2023-06-01,web,confirmed,131.36,525.44
276,795,121,2023-07-31,2023-08-01,1,2,2023-07-04,phone,confirmed,63.61,63.61
787,499,123,2023-07-31,2023-08-01,1,4,2023-06-06,web,confirmed,73.31,73.31
175,48,124,2023-07-31,2023-08-04,4,2,2023-07-26,mobile_app,confirmed,156.01,624.03
1193,70,127,2023-07-31,2023-08-03,3,3,2023-06-18,web,confirmed,166.99,500.97
1383,1,131,2023-07-31,2023-08-02,2,1,2023-06-27,phone,confirmed,143.12,286.24
1388,674,132,2023-07-31,2023-08-04,4,2,2023-07-06,mobile_app,confirmed,71.08,284.32
111,179,135,2023-07-31,2023-08-04,4,3,2023-06-22,agency,confirmed,136.76,547.04
1212,6,137,2023-07-31,2023-08-02,2,1,2023-06-06,agency,confirmed,142.59,285.17
500,490,141,2023-07-31,2023-08-02,2,2,2023-06-12,phone,confirmed,127.82,255.65
435,203,143,2023-07-31,2023-08-03,3,2,2023-07-21,mobile_app,confirmed,161.12,483.37
954,117,144,2023-07-31,2023-08-02,2,1,2023-07-16,mobile_app,confirmed,84.0,168.0
91,141,145,2023-07-31,2023-08-03,3,1,2023-06-24,agency,confirmed,121.85,365.56
493,199,147,2023-07-31,2023-08-02,2,4,2023-06-20,mobile_app,confirmed,136.66,273.32
